phase,protocol_id,split_version,seed,fold,user_id,session_id,context_event_count,positive_count,negative_count,diagnostic_pair_count,mean_reliability,label_free_policy_weight,mean_history_count,mean_session_position,context_eeg_std,context_base_std
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,19,4,8,2,6,12,1.0,2.8284271247461903,68.5,17.5,1.03359587519694,0.4005270565320774
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,25,3,7,0,7,0,1.0,2.6457513110645907,65.0,4.0,2.989650271244162,1.8044119406101746
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,0,3,6,4,2,8,1.0,2.449489742783178,98.5,3.5,1.1707391804698766,0.16587123251649244
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,7,5,5,0,5,0,1.0,2.23606797749979,88.0,3.0,0.3912913524832441,0.09951667654753625
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,29,5,5,2,3,6,1.0,2.23606797749979,61.0,3.0,0.456971118261214,0.3974359761333643
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,4,5,4,4,0,0,1.0,2.0,100.5,2.5,0.852199279888419,0.20982134243801281
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,6,2,4,0,4,0,1.0,2.0,26.5,6.5,0.7696768615051581,0.523591034589585
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,17,5,4,2,2,4,1.0,2.0,92.5,2.5,0.5595854506427107,0.1840447287135557
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,21,3,4,1,3,3,1.0,2.0,84.5,23.5,0.21633741335076537,0.18974121688470244
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,29,4,4,1,3,3,1.0,2.0,56.5,8.5,3.340946589523194,2.2826791488926204
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,16,4,3,3,0,0,1.0,1.7320508075688772,72.0,2.0,0.6852284379739798,0.4878415269008789
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,19,5,3,0,3,0,1.0,1.7320508075688772,74.0,2.0,0.046187828244909246,0.39504749274738965
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,25,2,3,0,3,0,1.0,1.7320508075688772,60.0,20.0,0.5193022315145599,0.43396137170612836
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,5,5,2,0,2,0,1.0,1.4142135623730951,77.5,10.5,0.3777021218793548,0.0245584659799571
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,10,4,1,1,0,0,1.0,1.0,82.0,1.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2027,2,15,4,1,1,0,0,1.0,1.0,91.0,25.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,2,4,14,2,12,24,1.0,3.7416573867739413,91.5,11.5,1.3775504242573813,0.6365526328452942
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,13,4,14,4,10,40,1.0,3.7416573867739413,88.5,7.5,0.8291223612872546,0.5461541206534216
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,15,5,14,6,8,48,1.0,3.7416573867739413,98.5,7.5,0.4683153714404136,0.29031424080263923
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,18,5,14,2,12,24,1.0,3.7416573867739413,86.5,22.5,0.4802051679929806,0.28943642902886735
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,28,4,14,2,12,24,1.0,3.7416573867739413,92.5,17.5,0.9604936860420356,0.35654552824454794
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,8,4,13,4,9,36,1.0,3.605551275463989,84.0,12.0,0.8872585917658564,0.3587906008798059
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,11,5,13,10,3,30,1.0,3.605551275463989,85.0,17.0,0.5409084636711735,0.1265277694554145
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,26,3,13,0,13,0,1.0,3.605551275463989,81.0,23.0,0.6433512458872427,0.2988811065885915
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,12,4,12,3,9,27,1.0,3.4641016151377544,78.5,9.5,0.8913678070875696,0.20631809576063484
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,14,5,12,3,9,27,1.0,3.4641016151377544,75.5,11.5,0.639591542136407,0.23056894446364917
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,20,5,12,1,11,11,1.0,3.4641016151377544,77.5,7.5,0.5484907251212389,0.28753615998489623
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,1,4,11,6,5,30,1.0,3.3166247903554,70.0,19.0,1.415565699095528,0.4987413356422464
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,3,4,11,8,3,24,1.0,3.3166247903554,72.0,14.0,0.4183909793763696,0.2388294545368131
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,4,4,11,6,5,30,1.0,3.3166247903554,93.0,20.0,1.2730739388540027,0.35980059468781284
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,5,6,11,4,7,28,1.0,3.3166247903554,84.0,6.0,0.9885657923793677,0.16239979585427405
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,9,4,11,3,8,24,1.0,3.3166247903554,70.0,12.0,0.7954817482299703,0.39032622786382504
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,10,3,11,10,1,10,1.0,3.3166247903554,76.0,16.0,0.6625032404624143,0.3643021396074225
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,21,4,10,3,7,21,1.0,3.1622776601683795,91.5,5.5,0.5366315626370266,0.31963030441283613
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,22,4,10,2,8,16,1.0,3.1622776601683795,66.5,22.5,0.8697092864885322,0.412161620075989
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,27,4,10,3,7,21,1.0,3.1622776601683795,66.5,5.5,1.8936239905061287,0.3735225349441942
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,17,4,9,2,7,14,1.0,3.0,86.0,20.0,0.7849820725946978,0.406699450970854
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,23,3,9,1,8,8,1.0,3.0,58.0,11.0,0.252192451694998,0.250824655778349
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,24,3,9,0,9,0,1.0,3.0,59.0,6.0,0.6358141766172782,0.20217315961382798
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,0,2,8,2,6,12,1.0,2.8284271247461903,91.5,49.5,0.6696541748517562,0.35953701623839124
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,7,4,8,2,6,12,1.0,2.8284271247461903,81.5,37.5,0.5170590370067129,0.16301936481765258
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,16,3,8,7,1,7,1.0,2.8284271247461903,66.5,9.5,0.9536592101379734,0.2727416721615332
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,19,4,8,2,6,12,1.0,2.8284271247461903,68.5,17.5,1.1132122835157146,0.4005270565320774
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,25,3,7,0,7,0,1.0,2.6457513110645907,65.0,4.0,3.109767889838178,1.8044119406101746
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,0,3,6,4,2,8,1.0,2.449489742783178,98.5,3.5,1.2161691113218616,0.16587123251649244
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,7,5,5,0,5,0,1.0,2.23606797749979,88.0,3.0,0.2739312196450682,0.09951667654753625
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,29,5,5,2,3,6,1.0,2.23606797749979,61.0,3.0,0.24708403679226532,0.3974359761333643
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,4,5,4,4,0,0,1.0,2.0,100.5,2.5,0.41008845872199473,0.20982134243801281
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,6,2,4,0,4,0,1.0,2.0,26.5,6.5,0.9609135566184546,0.523591034589585
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,17,5,4,2,2,4,1.0,2.0,92.5,2.5,0.7641778447731123,0.1840447287135557
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,21,3,4,1,3,3,1.0,2.0,84.5,23.5,0.18587673122631732,0.18974121688470244
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,29,4,4,1,3,3,1.0,2.0,56.5,8.5,3.73168758425594,2.2826791488926204
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,16,4,3,3,0,0,1.0,1.7320508075688772,72.0,2.0,0.6345771320684886,0.4878415269008789
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,19,5,3,0,3,0,1.0,1.7320508075688772,74.0,2.0,0.2288367481373501,0.39504749274738965
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,25,2,3,0,3,0,1.0,1.7320508075688772,60.0,20.0,0.4555120480480762,0.43396137170612836
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,5,5,2,0,2,0,1.0,1.4142135623730951,77.5,10.5,0.304754875337099,0.0245584659799571
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,10,4,1,1,0,0,1.0,1.0,82.0,1.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2028,2,15,4,1,1,0,0,1.0,1.0,91.0,25.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,2,4,14,2,12,24,1.0,3.7416573867739413,91.5,11.5,1.4027642739413786,0.6365526328452942
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,13,4,14,4,10,40,1.0,3.7416573867739413,88.5,7.5,1.040563459668739,0.5461541206534216
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,15,5,14,6,8,48,1.0,3.7416573867739413,98.5,7.5,0.630550313539643,0.29031424080263923
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,18,5,14,2,12,24,1.0,3.7416573867739413,86.5,22.5,0.4494741468519302,0.28943642902886735
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,28,4,14,2,12,24,1.0,3.7416573867739413,92.5,17.5,0.9697438697280283,0.35654552824454794
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,8,4,13,4,9,36,1.0,3.605551275463989,84.0,12.0,0.9652545112625728,0.3587906008798059
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,11,5,13,10,3,30,1.0,3.605551275463989,85.0,17.0,0.5826306236824953,0.1265277694554145
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,26,3,13,0,13,0,1.0,3.605551275463989,81.0,23.0,0.5580535896339853,0.2988811065885915
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,12,4,12,3,9,27,1.0,3.4641016151377544,78.5,9.5,0.8756949769006037,0.20631809576063484
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,14,5,12,3,9,27,1.0,3.4641016151377544,75.5,11.5,0.6247803806915223,0.23056894446364917
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,20,5,12,1,11,11,1.0,3.4641016151377544,77.5,7.5,1.2294644854171048,0.28753615998489623
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,1,4,11,6,5,30,1.0,3.3166247903554,70.0,19.0,1.5274554541347993,0.4987413356422464
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,3,4,11,8,3,24,1.0,3.3166247903554,72.0,14.0,0.5266683016857056,0.2388294545368131
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,4,4,11,6,5,30,1.0,3.3166247903554,93.0,20.0,1.273410588203953,0.35980059468781284
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,5,6,11,4,7,28,1.0,3.3166247903554,84.0,6.0,1.0766079082437205,0.16239979585427405
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,9,4,11,3,8,24,1.0,3.3166247903554,70.0,12.0,1.483739765087054,0.39032622786382504
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,10,3,11,10,1,10,1.0,3.3166247903554,76.0,16.0,0.5944980995504567,0.3643021396074225
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,21,4,10,3,7,21,1.0,3.1622776601683795,91.5,5.5,0.6034653168747092,0.31963030441283613
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,22,4,10,2,8,16,1.0,3.1622776601683795,66.5,22.5,0.9248689292099309,0.412161620075989
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,27,4,10,3,7,21,1.0,3.1622776601683795,66.5,5.5,1.819555131889231,0.3735225349441942
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,17,4,9,2,7,14,1.0,3.0,86.0,20.0,0.7345403413084032,0.406699450970854
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,23,3,9,1,8,8,1.0,3.0,58.0,11.0,0.27774132640632315,0.250824655778349
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,24,3,9,0,9,0,1.0,3.0,59.0,6.0,0.9475560447478912,0.20217315961382798
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,0,2,8,2,6,12,1.0,2.8284271247461903,91.5,49.5,0.6920681249091942,0.35953701623839124
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,7,4,8,2,6,12,1.0,2.8284271247461903,81.5,37.5,0.46724327484268857,0.16301936481765258
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,16,3,8,7,1,7,1.0,2.8284271247461903,66.5,9.5,1.0088377672070459,0.2727416721615332
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,19,4,8,2,6,12,1.0,2.8284271247461903,68.5,17.5,1.1858969382982367,0.4005270565320774
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,25,3,7,0,7,0,1.0,2.6457513110645907,65.0,4.0,2.17871314885899,1.8044119406101746
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,0,3,6,4,2,8,1.0,2.449489742783178,98.5,3.5,1.07532581121252,0.16587123251649244
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,7,5,5,0,5,0,1.0,2.23606797749979,88.0,3.0,0.3749241160545346,0.09951667654753625
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,29,5,5,2,3,6,1.0,2.23606797749979,61.0,3.0,0.3851382091285794,0.3974359761333643
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,4,5,4,4,0,0,1.0,2.0,100.5,2.5,0.43328288670093595,0.20982134243801281
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,6,2,4,0,4,0,1.0,2.0,26.5,6.5,0.8236147801172631,0.523591034589585
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,17,5,4,2,2,4,1.0,2.0,92.5,2.5,0.6351306663158264,0.1840447287135557
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,21,3,4,1,3,3,1.0,2.0,84.5,23.5,0.2841689613943904,0.18974121688470244
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,29,4,4,1,3,3,1.0,2.0,56.5,8.5,2.406662492835555,2.2826791488926204
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,16,4,3,3,0,0,1.0,1.7320508075688772,72.0,2.0,0.7685996051893829,0.4878415269008789
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,19,5,3,0,3,0,1.0,1.7320508075688772,74.0,2.0,0.23595655299884202,0.39504749274738965
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,25,2,3,0,3,0,1.0,1.7320508075688772,60.0,20.0,0.5293277930210792,0.43396137170612836
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,5,5,2,0,2,0,1.0,1.4142135623730951,77.5,10.5,0.06502790714755458,0.0245584659799571
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,10,4,1,1,0,0,1.0,1.0,82.0,1.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2029,2,15,4,1,1,0,0,1.0,1.0,91.0,25.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,2,4,14,2,12,24,1.0,3.7416573867739413,91.5,11.5,1.5025835962378826,0.6365526328452942
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,13,4,14,4,10,40,1.0,3.7416573867739413,88.5,7.5,0.8813501346186934,0.5461541206534216
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,15,5,14,6,8,48,1.0,3.7416573867739413,98.5,7.5,0.5957158220132538,0.29031424080263923
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,18,5,14,2,12,24,1.0,3.7416573867739413,86.5,22.5,0.4405362078830386,0.28943642902886735
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,28,4,14,2,12,24,1.0,3.7416573867739413,92.5,17.5,0.9629985981737044,0.35654552824454794
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,8,4,13,4,9,36,1.0,3.605551275463989,84.0,12.0,0.938464929605873,0.3587906008798059
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,11,5,13,10,3,30,1.0,3.605551275463989,85.0,17.0,0.5814081747070174,0.1265277694554145
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,26,3,13,0,13,0,1.0,3.605551275463989,81.0,23.0,0.5040991861691209,0.2988811065885915
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,12,4,12,3,9,27,1.0,3.4641016151377544,78.5,9.5,1.2830135927621573,0.20631809576063484
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,14,5,12,3,9,27,1.0,3.4641016151377544,75.5,11.5,0.6215095164411099,0.23056894446364917
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,20,5,12,1,11,11,1.0,3.4641016151377544,77.5,7.5,1.4051704001830043,0.28753615998489623
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,1,4,11,6,5,30,1.0,3.3166247903554,70.0,19.0,1.4447708486830002,0.4987413356422464
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,3,4,11,8,3,24,1.0,3.3166247903554,72.0,14.0,0.5619272576584605,0.2388294545368131
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,4,4,11,6,5,30,1.0,3.3166247903554,93.0,20.0,1.3394098553468774,0.35980059468781284
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,5,6,11,4,7,28,1.0,3.3166247903554,84.0,6.0,1.2076404082842123,0.16239979585427405
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,9,4,11,3,8,24,1.0,3.3166247903554,70.0,12.0,1.2172196826618038,0.39032622786382504
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,10,3,11,10,1,10,1.0,3.3166247903554,76.0,16.0,0.6232801807468906,0.3643021396074225
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,21,4,10,3,7,21,1.0,3.1622776601683795,91.5,5.5,0.6731945578459283,0.31963030441283613
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,22,4,10,2,8,16,1.0,3.1622776601683795,66.5,22.5,0.9240670586866593,0.412161620075989
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,27,4,10,3,7,21,1.0,3.1622776601683795,66.5,5.5,2.843528937477265,0.3735225349441942
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,17,4,9,2,7,14,1.0,3.0,86.0,20.0,0.7718427309420126,0.406699450970854
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,23,3,9,1,8,8,1.0,3.0,58.0,11.0,0.24487779779130733,0.250824655778349
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,24,3,9,0,9,0,1.0,3.0,59.0,6.0,1.0610905484034925,0.20217315961382798
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,0,2,8,2,6,12,1.0,2.8284271247461903,91.5,49.5,0.7196861992254776,0.35953701623839124
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,7,4,8,2,6,12,1.0,2.8284271247461903,81.5,37.5,0.6386537647638553,0.16301936481765258
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,16,3,8,7,1,7,1.0,2.8284271247461903,66.5,9.5,1.1059099705015225,0.2727416721615332
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,19,4,8,2,6,12,1.0,2.8284271247461903,68.5,17.5,1.1531667102361622,0.4005270565320774
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,25,3,7,0,7,0,1.0,2.6457513110645907,65.0,4.0,2.9570468124362117,1.8044119406101746
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,0,3,6,4,2,8,1.0,2.449489742783178,98.5,3.5,1.2047487544807762,0.16587123251649244
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,7,5,5,0,5,0,1.0,2.23606797749979,88.0,3.0,0.4200759455861555,0.09951667654753625
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,29,5,5,2,3,6,1.0,2.23606797749979,61.0,3.0,0.4013741922411185,0.3974359761333643
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,4,5,4,4,0,0,1.0,2.0,100.5,2.5,0.3929431604828471,0.20982134243801281
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,6,2,4,0,4,0,1.0,2.0,26.5,6.5,0.7710272166275169,0.523591034589585
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,17,5,4,2,2,4,1.0,2.0,92.5,2.5,0.6464654713775787,0.1840447287135557
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,21,3,4,1,3,3,1.0,2.0,84.5,23.5,0.1987188871215896,0.18974121688470244
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,29,4,4,1,3,3,1.0,2.0,56.5,8.5,3.3507457588756884,2.2826791488926204
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,16,4,3,3,0,0,1.0,1.7320508075688772,72.0,2.0,0.8902909943620709,0.4878415269008789
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,19,5,3,0,3,0,1.0,1.7320508075688772,74.0,2.0,0.15288466730965736,0.39504749274738965
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,25,2,3,0,3,0,1.0,1.7320508075688772,60.0,20.0,0.4959736526773718,0.43396137170612836
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,5,5,2,0,2,0,1.0,1.4142135623730951,77.5,10.5,0.31290399662195845,0.0245584659799571
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,10,4,1,1,0,0,1.0,1.0,82.0,1.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2030,2,15,4,1,1,0,0,1.0,1.0,91.0,25.0,0.0,0.0
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,0,3,15,4,11,44,1.0,3.872983346207417,109.0,14.0,0.7789829593232425,0.27922549334810004
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,4,5,15,10,5,50,1.0,3.872983346207417,110.0,12.0,0.2899538654611622,0.20754851682110453
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,2,4,14,4,10,40,1.0,3.7416573867739413,105.5,25.5,0.676044192390323,0.27945227440537496
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,13,4,14,1,13,13,1.0,3.7416573867739413,102.5,21.5,0.6341469758485485,0.5657838074949805
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,17,5,14,5,9,45,1.0,3.7416573867739413,101.5,11.5,7.619560096450961,3.7129782167947214
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2026,3,21,4,14,2,12,24,1.0,3.7416573867739413,103.5,17.5,0.47872584243478455,0.1994344621885601
