fold,event_id,user_id,session_id,item_id,label,history_count,session_position,eeg_score,stage1_base_prediction,base_logit,base_session_rank,eeg_session_rank,base_session_z,eeg_session_z,seed,candidate,uses_eeg,control_type
1,evt_000806,6,2,256,0,22.0,2,-0.41646921843190965,0.125870774189631,-1.9379724413516244,-0.09999999999999998,-0.3,-0.016169366742590407,-1.4573466464044327,2029,V2H-local-real,True,real_eeg
1,evt_000807,6,2,172,0,23.0,3,1.1192212986468997,0.0956064524749914,-2.247024293553682,-0.3,0.09999999999999998,-1.4606608099776528,0.5390640442629347,2029,V2H-local-real,True,real_eeg
1,evt_000808,6,2,313,0,24.0,4,1.6445588830124156,0.129006544748942,-1.909771325198549,0.09999999999999998,0.30000000000000004,0.1156411067509063,1.2220073573672532,2029,V2H-local-real,True,real_eeg
1,evt_000890,7,4,605,0,65.0,21,1.071116481812699,0.2662886182467143,-1.0135349868521808,-0.2857142857142857,0.1428571428571429,-0.31216182170116874,0.8257320263814897,2029,V2H-local-real,True,real_eeg
1,evt_000891,7,4,606,0,66.0,22,1.1915976823736842,0.2923652182022729,-0.8839243476779187,0.0714285714285714,0.2142857142857143,0.30243324453258075,1.016305360125385,2029,V2H-local-real,True,real_eeg
1,evt_000892,7,4,513,1,67.0,23,0.7111721709686878,0.2778874138991037,-0.9549650174766171,-0.07142857142857145,0.0,-0.03443142520736417,0.2563835557462689,2029,V2H-local-real,True,real_eeg
1,evt_000893,7,4,607,0,68.0,24,0.28155474511923995,0.2688614378372828,-1.0004068473942311,-0.2142857142857143,-0.14285714285714285,-0.24991006682141423,-0.42317163375532724,2029,V2H-local-real,True,real_eeg
1,evt_000894,7,4,608,0,69.0,25,-0.3270228559170092,0.184419756134351,-1.4866853728123166,-0.4285714285714286,-0.35714285714285715,-2.555773107397534,-1.3858003404026709,2029,V2H-local-real,True,real_eeg
1,evt_000895,7,4,610,1,70.0,26,-0.05529947690715842,0.2205811391274133,-1.26228298673074,-0.35714285714285715,-0.2142857142857143,-1.4916891694162653,-0.9559969357806223,2029,V2H-local-real,True,real_eeg
1,evt_000896,7,4,611,0,71.0,27,-0.19171067936519215,0.3175933758417764,-0.76485383104487,0.2857142857142857,-0.2857142857142857,0.867048561012768,-1.1717678402154776,2029,V2H-local-real,True,real_eeg
1,evt_000897,7,4,612,0,72.0,28,-0.519521024598387,0.2970127463340759,-0.8615637054718214,0.1428571428571429,-0.4285714285714286,0.4084642036053803,-1.6902878253745333,2029,V2H-local-real,True,real_eeg
1,evt_000898,7,4,613,0,73.0,29,0.8066070892579582,0.2756096571683883,-0.9663448156058613,-0.14285714285714285,0.0714285714285714,-0.08839279619918604,0.4073394762490402,2029,V2H-local-real,True,real_eeg
1,evt_000899,7,4,614,0,74.0,30,0.40877166687667255,0.3250111043453216,-0.730836890892829,0.3571428571428571,-0.07142857142857145,1.0283520135611661,-0.2219439503070839,2029,V2H-local-real,True,real_eeg
1,evt_000900,7,4,615,1,75.0,31,1.349681417615744,0.3149932026863097,-0.7768777014794831,0.2142857142857143,0.4285714285714286,0.8100330915017242,1.2663571880910036,2029,V2H-local-real,True,real_eeg
1,evt_000901,7,4,616,1,76.0,32,1.2155559348876226,0.2864456127087275,-0.9127099754115284,0.0,0.3571428571428571,0.16593592536010443,1.0542017624769553,2029,V2H-local-real,True,real_eeg
1,evt_000902,7,4,617,1,77.0,33,1.1956082552083473,0.3306683997313182,-0.7051635431741742,0.4285714285714286,0.2857142857142857,1.1500913471692213,1.022649156765572,2029,V2H-local-real,True,real_eeg
1,evt_001020,8,3,681,1,65.0,23,7.591221262472133,0.3193562825520833,-0.7567316409417105,-0.16666666666666669,0.05555555555555558,-0.7955523107193438,0.26325560970329115,2029,V2H-local-real,True,real_eeg
1,evt_001021,8,3,196,1,66.0,24,6.576616934085035,0.2934100727240245,-0.8788792834748768,-0.2777777777777778,-0.2777777777777778,-1.1207627649425613,-0.6223242765636182,2029,V2H-local-real,True,real_eeg
1,evt_001022,8,3,682,1,67.0,25,8.344350123673605,0.3918233811855316,-0.4396541511944103,0.05555555555555558,0.2777777777777778,0.048646662966768686,0.9206111448480866,2029,V2H-local-real,True,real_eeg
1,evt_001023,8,3,683,1,68.0,26,7.5803009352169894,0.4177007377147674,-0.3322192743071692,0.16666666666666663,-0.05555555555555558,0.3346852993852187,0.2537239904325741,2029,V2H-local-real,True,real_eeg
1,evt_001024,8,3,684,0,69.0,27,8.228042373989084,0.4967592557271321,-0.012963158619613207,0.2777777777777778,0.16666666666666663,1.184684728298461,0.8190939318264192,2029,V2H-local-real,True,real_eeg
1,evt_001025,8,3,685,1,70.0,28,8.492780361227847,0.5437580943107605,0.17548130459661496,0.38888888888888884,0.38888888888888884,1.6864063187234235,1.0501659172989546,2029,V2H-local-real,True,real_eeg
1,evt_001026,8,3,182,1,71.0,29,4.844441115755039,0.2779529690742492,-0.9546383531708255,-0.3888888888888889,-0.3888888888888889,-1.3224665469918802,-2.1342240598313618,2029,V2H-local-real,True,real_eeg
1,evt_001027,8,3,686,0,72.0,30,6.659132191259276,0.3860846360524495,-0.4638004650976975,-0.05555555555555558,-0.16666666666666669,-0.015641386720086532,-0.5503022577143457,2029,V2H-local-real,True,real_eeg
1,evt_001028,8,4,687,0,73.0,1,9.42350428822072,0.5192041198412577,0.07685428587484015,0.33333333333333337,0.33333333333333337,1.6688772574080128,1.7215387145346641,2029,V2H-local-real,True,real_eeg
1,evt_001029,8,4,688,1,74.0,2,7.5940370239138275,0.3826865553855896,-0.478160648006794,0.16666666666666663,0.16666666666666663,0.5820373915824841,0.5325563610876883,2029,V2H-local-real,True,real_eeg
1,evt_001030,8,4,211,0,75.0,3,5.343874150241188,0.2080808927615483,-1.3365323376690283,-0.33333333333333337,-0.33333333333333337,-1.0988409327112076,-0.9298387313940035,2029,V2H-local-real,True,real_eeg
1,evt_001031,8,4,218,0,76.0,4,5.640339913302734,0.2506651580333709,-1.0950679188643804,-0.16666666666666669,-0.16666666666666669,-0.626001121537314,-0.7371637557010577,2029,V2H-local-real,True,real_eeg
1,evt_001032,8,4,205,0,77.0,5,5.871251908644618,0.2603716949621836,-1.0440375633942331,0.0,0.0,-0.5260725947419755,-0.5870925885272924,2029,V2H-local-real,True,real_eeg
1,evt_001139,9,3,783,0,54.0,13,1.4278721414110276,0.3821844756603241,-0.4802864959769557,-0.16666666666666669,-0.33333333333333337,-0.62093370331732,-0.848693069876784,2029,V2H-local-real,True,real_eeg
1,evt_001140,9,3,784,0,55.0,14,1.5168694854661187,0.4039365351200104,-0.38908937176030745,0.0,-0.16666666666666669,0.08823577052689562,-0.7663442220115182,2029,V2H-local-real,True,real_eeg
1,evt_001141,9,3,785,0,56.0,15,1.6346947912878997,0.4416908025741577,-0.23430283056883305,0.33333333333333337,0.0,1.291890939676244,-0.6573209889385172,2029,V2H-local-real,True,real_eeg
1,evt_001142,9,3,786,0,57.0,16,2.9434904433163886,0.3549700677394867,-0.5972632526306614,-0.33333333333333337,0.16666666666666663,-1.530571432365002,0.5537018250557829,2029,V2H-local-real,True,real_eeg
1,evt_001143,9,3,787,1,58.0,17,4.202498562628133,0.4252545734246571,-0.30123922047889423,0.16666666666666663,0.33333333333333337,0.771378425479182,1.718656455771038,2029,V2H-local-real,True,real_eeg
1,evt_001144,9,4,159,0,59.0,1,3.686756276887028,0.3476849397023518,-0.6292309425095913,-0.07142857142857145,-0.2142857142857143,-0.3458241580836286,-0.2786568036538231,2029,V2H-local-real,True,real_eeg
1,evt_001145,9,4,155,0,60.0,2,2.8858449328505493,0.2920463234186172,-0.8854662314652348,-0.35714285714285715,-0.35714285714285715,-1.4259819887178948,-1.7692861993357651,2029,V2H-local-real,True,real_eeg
1,evt_001146,9,4,163,1,61.0,3,4.350661831469431,0.4684042731920878,-0.12655153381007286,0.3571428571428571,0.2142857142857143,1.773216906940716,0.9569820007978933,2029,V2H-local-real,True,real_eeg
1,evt_001147,9,4,168,0,62.0,4,3.6883571380540117,0.4036279916763305,-0.39037100631847305,0.2142857142857143,-0.07142857142857145,0.6610880106235499,-0.2756773344133387,2029,V2H-local-real,True,real_eeg
1,evt_001148,9,4,153,1,63.0,5,3.8500029927631347,0.3566986819108327,-0.5897218302380215,0.0714285714285714,0.0714285714285714,-0.17927380830361792,0.025172521833143092,2029,V2H-local-real,True,real_eeg
1,evt_001149,9,4,157,0,64.0,6,4.557243996762978,0.3403297265370686,-0.6618251929176264,-0.2142857142857143,0.3571428571428571,-0.4832249624591253,1.341465814771892,2029,V2H-local-real,True,real_eeg
1,evt_001253,10,2,846,1,60.0,33,8.574903912814667,0.332749605178833,-0.6957751092638881,0.0,0.0,0.0,0.0,2029,V2H-local-real,True,real_eeg
1,evt_001254,10,3,847,1,61.0,1,8.992412051324152,0.3957417706648509,-0.4232397343130298,0.2272727272727273,-0.04545454545454547,0.29810102962572627,-0.2554440661180787,2029,V2H-local-real,True,real_eeg
1,evt_001255,10,3,848,1,62.0,2,8.422436455140028,0.4868325491746266,-0.05268198434830741,0.31818181818181823,-0.2272727272727273,1.7550239212596763,-1.0414333589575695,2029,V2H-local-real,True,real_eeg
1,evt_001256,10,3,849,0,63.0,3,8.20622714169518,0.2985174308220545,-0.8543677254634965,-0.40909090909090906,-0.40909090909090906,-1.3969660404627333,-1.339583326285173,2029,V2H-local-real,True,real_eeg
1,evt_001257,10,3,850,1,64.0,4,8.630104938935183,0.3746875127156575,-0.5121591252846346,0.13636363636363635,-0.13636363636363635,-0.05150357648226474,-0.7550610900113826,2029,V2H-local-real,True,real_eeg
1,evt_001258,10,3,851,0,65.0,5,8.367344104499153,0.3189024329185485,-0.7588203631154129,-0.3181818181818182,-0.3181818181818182,-1.021302221656031,-1.1174050286412978,2029,V2H-local-real,True,real_eeg
1,evt_001259,10,3,852,1,66.0,6,10.18396906538975,0.3477619489034017,-0.6288914135075238,-0.2272727272727273,0.31818181818181823,-0.5104602247265135,1.387698308982509,2029,V2H-local-real,True,real_eeg
1,evt_001260,10,3,407,1,67.0,7,9.732194215542659,0.3519731561342875,-0.6103772095050027,-0.13636363636363635,0.2272727272727273,-0.43766787958133246,0.7647063824311932,2029,V2H-local-real,True,real_eeg
1,evt_001261,10,3,853,1,68.0,8,10.29353954445098,0.4903985857963562,-0.0384103785369317,0.40909090909090906,0.40909090909090906,1.8111356318066798,1.538794643509785,2029,V2H-local-real,True,real_eeg
1,evt_001262,10,3,854,1,69.0,9,9.554014755626193,0.366307000319163,-0.5480928290358321,0.045454545454545414,0.13636363636363635,-0.19278421514464994,0.5189991124430499,2029,V2H-local-real,True,real_eeg
1,evt_001263,10,3,855,1,70.0,10,9.394281132175855,0.3627253274122874,-0.5635548857409619,-0.04545454545454547,0.045454545454545414,-0.25357642463855584,0.29872842264694965,2029,V2H-local-real,True,real_eeg
1,evt_001378,11,4,919,1,66.0,18,4.107346510214723,0.4623094002405802,-0.151048936923302,0.25,0.25,1.224161439648418,0.9157629313491398,2029,V2H-local-real,True,real_eeg
1,evt_001379,11,4,920,1,67.0,19,3.675517172620367,0.3708439767360687,-0.5285978493742245,0.0,0.0,0.0011660308874720012,0.4754103912357544,2029,V2H-local-real,True,real_eeg
1,evt_001380,11,4,204,1,68.0,20,1.8450619457786264,0.2875676850477853,-0.9072266522898919,-0.25,-0.25,-1.2253274705358899,-1.3911733225848955,2029,V2H-local-real,True,real_eeg
1,evt_001381,11,5,921,1,69.0,1,3.6697012219623577,0.3985917270183563,-0.41133637419838515,-0.13636363636363635,0.31818181818181823,-0.23689296543171606,1.2330144164961663,2029,V2H-local-real,True,real_eeg
1,evt_001382,11,5,922,1,70.0,2,3.2339779875131693,0.4061333040396372,-0.3799734358175397,-0.04545454545454547,0.2272727272727273,-0.12883625460954004,0.962610245655433,2029,V2H-local-real,True,real_eeg
1,evt_001383,11,5,923,1,71.0,3,2.9702244828898827,0.4539910356203715,-0.18455794137100603,0.31818181818181823,0.13636363636363635,0.544441080478359,0.7989282519372066,2029,V2H-local-real,True,real_eeg
1,evt_001384,11,5,924,1,72.0,4,4.391795378932066,0.5960952838261923,0.38922152738976584,0.40909090909090906,0.40909090909090906,2.5213196936586435,1.6811366563651584,2029,V2H-local-real,True,real_eeg
1,evt_001385,11,5,925,1,73.0,5,1.1329477640003196,0.4070007105668385,-0.37637826943373076,0.045454545454545414,0.045454545454545414,-0.11644960098750223,-0.3412617781040997,2029,V2H-local-real,True,real_eeg
1,evt_001386,11,5,926,1,74.0,6,-0.07298344317019279,0.3241090774536133,-0.7349515879006754,-0.40909090909090906,-0.3181818181818182,-1.3518648835617415,-1.0896469969417553,2029,V2H-local-real,True,real_eeg
1,evt_001387,11,5,927,0,75.0,7,-0.08304880496417333,0.3431774477163951,-0.6491662404832965,-0.3181818181818182,-0.40909090909090906,-1.0563032124550267,-1.0958934295276923,2029,V2H-local-real,True,real_eeg
1,evt_001388,11,5,928,1,76.0,8,0.783775985351447,0.4236089487870534,-0.30797559963395116,0.13636363636363635,-0.04545454545454547,0.11922243395593801,-0.557953241449837,2029,V2H-local-real,True,real_eeg
1,evt_001389,11,5,929,1,77.0,9,0.4959044237426511,0.3799289166927337,-0.48984994807549564,-0.2272727272727273,-0.13636363636363635,-0.5074007362608655,-0.7366025875740015,2029,V2H-local-real,True,real_eeg
1,evt_001390,11,5,930,1,78.0,10,0.3061986273778352,0.4302514096101125,-0.2808254826928778,0.2272727272727273,-0.2272727272727273,0.21276444521345386,-0.8543315368565788,2029,V2H-local-real,True,real_eeg
1,evt_001505,12,3,205,0,61.0,17,-11.6818703556164,0.2529928882916768,-1.0827133266333238,-0.2,-0.4,-0.7377822998063532,-1.2143185396051202,2029,V2H-local-real,True,real_eeg
1,evt_001506,12,3,998,0,62.0,18,-9.92401394684075,0.3740412294864654,-0.514918476524395,0.09999999999999998,-0.09999999999999998,0.21756511603828926,-0.26439018226231253,2029,V2H-local-real,True,real_eeg
1,evt_001507,12,3,999,0,63.0,19,-9.526018589807968,0.1971233536799748,-1.404371392513632,-0.4,0.0,-1.2789904526548428,-0.04931739597054762,2029,V2H-local-real,True,real_eeg
1,evt_001508,12,3,1000,1,64.0,20,-7.714116062956531,0.5081096390883127,0.03244140128508112,0.30000000000000004,0.30000000000000004,1.1385295184135535,0.9298169533453166,2029,V2H-local-real,True,real_eeg
1,evt_001509,12,3,1001,0,65.0,21,-9.012778270770989,0.4529093503952026,-0.1889225141342823,0.19999999999999996,0.09999999999999998,0.7660720286766011,0.22803263714419925,2029,V2H-local-real,True,real_eeg
1,evt_001510,12,3,210,0,66.0,22,-11.404106644562662,0.1991813778877258,-1.3914186258354073,-0.3,-0.2,-1.2571966794783045,-1.0642177552330359,2029,V2H-local-real,True,real_eeg
1,evt_001511,12,3,1002,1,67.0,23,-5.762210242313621,0.5945377747217814,0.3827565411293238,0.4,0.4,1.7279548425728808,1.9846077090832197,2029,V2H-local-real,True,real_eeg
1,evt_001512,12,3,222,0,68.0,24,-11.44375718293985,0.2724969287713368,-0.9819908771810083,-0.09999999999999998,-0.3,-0.5683109990656863,-1.0856445171689746,2029,V2H-local-real,True,real_eeg
1,evt_001513,12,3,1003,0,69.0,25,-8.443932907437738,0.3432408670584361,-0.6488848977016846,0.0,0.19999999999999996,-0.007841074696137667,0.5354310906672552,2029,V2H-local-real,True,real_eeg
1,evt_001514,12,4,1004,1,70.0,1,-8.627852575642411,0.3037872314453124,-0.8293277557606824,0.0,0.0,0.5229223777488619,0.4873397317117051,2029,V2H-local-real,True,real_eeg
1,evt_001515,12,4,1005,0,71.0,2,-9.324096478572281,0.3202069948116938,-0.752820702237618,0.25,-0.25,0.8764817535164029,-1.3933980900120502,2029,V2H-local-real,True,real_eeg
1,evt_001516,12,4,1006,1,72.0,3,-8.472844106392657,0.2235144724448521,-1.2453018387408668,-0.25,0.25,-1.3994041312652643,0.9060583583003547,2029,V2H-local-real,True,real_eeg
1,evt_001634,13,3,1121,0,69.0,16,13.282427610387993,0.4284752508004506,-0.288074809371986,0.2857142857142857,-0.35714285714285715,0.4527175423383618,-1.3953041442962237,2029,V2H-local-real,True,real_eeg
1,evt_001635,13,3,1122,1,70.0,17,12.885791981496206,0.4207918842633565,-0.31952347815847093,0.2142857142857143,-0.4285714285714286,0.38036064212116943,-1.548193167632371,2029,V2H-local-real,True,real_eeg
1,evt_001636,13,3,1123,0,71.0,18,13.409574988610794,0.232734074195226,-1.192936960974086,-0.4285714285714286,-0.2857142857142857,-1.6291836299594025,-1.346293321616097,2029,V2H-local-real,True,real_eeg
1,evt_001637,13,3,1124,0,72.0,19,14.950801008071046,0.3256643911202748,-0.7278605470045564,-0.2142857142857143,-0.2142857142857143,-0.5591387289356552,-0.7522051366643002,2029,V2H-local-real,True,real_eeg
1,evt_001638,13,3,1125,1,73.0,20,16.442896945011825,0.3534651398658752,-0.6038422518462442,-0.07142857142857145,-0.07142857142857145,-0.27379821201899973,-0.1770548629480974,2029,V2H-local-real,True,real_eeg
1,evt_001639,13,3,1126,0,74.0,21,16.184245117111058,0.2777497172355652,-0.9556513203857464,-0.35714285714285715,-0.14285714285714285,-1.0832383139401267,-0.2767560054358454,2029,V2H-local-real,True,real_eeg
1,evt_001640,13,3,1127,0,75.0,22,17.79576244692249,0.5325729052225748,0.13047640986061404,0.3571428571428571,0.0714285714285714,1.4157175666450323,0.3444269965363919,2029,V2H-local-real,True,real_eeg
1,evt_001641,13,3,1128,0,76.0,23,18.051840794974453,0.3341471155484517,-0.6894873902086932,-0.14285714285714285,0.1428571428571429,-0.4708500100665699,0.4431361534535079,2029,V2H-local-real,True,real_eeg
1,evt_001642,13,3,1129,0,77.0,24,20.028196455728825,0.2889577498038609,-0.9004513686863154,-0.2857142857142857,0.3571428571428571,-0.9562346107237276,1.20495144367808,2029,V2H-local-real,True,real_eeg
1,evt_001643,13,3,1130,0,78.0,25,20.952526218902207,0.3793136477470398,-0.49246245605457534,0.0,0.4285714285714286,-0.017536275304767982,1.5612479143883975,2029,V2H-local-real,True,real_eeg
1,evt_001644,13,3,1131,0,79.0,26,19.96481253086195,0.4109257161617278,-0.36013983537517286,0.1428571428571429,0.2857142857142857,0.2869107817703962,1.1805191797506447,2029,V2H-local-real,True,real_eeg
1,evt_001645,13,3,1132,1,80.0,27,18.864132079438303,0.6234937906265259,0.5044042667078092,0.4285714285714286,0.2142857142857143,2.276048438200031,0.7562457485071215,2029,V2H-local-real,True,real_eeg
1,evt_001646,13,3,1133,0,81.0,28,16.91592100554665,0.3995409210522969,-0.4073783036019632,0.0714285714285714,0.0,0.1782248098742574,0.00527920227880418,2029,V2H-local-real,True,real_eeg
1,evt_001761,14,4,1207,0,59.0,9,1.9831978407432238,0.2722038875023524,-0.983469571818477,0.3571428571428571,0.2142857142857143,1.66179852322421,1.2692151070521658,2029,V2H-local-real,True,real_eeg
1,evt_001762,14,4,205,0,60.0,10,-0.2550035784168938,0.2125538140535354,-1.3095998341498998,0.0714285714285714,-0.35714285714285715,0.3076597615661534,-0.9452123557697143,2029,V2H-local-real,True,real_eeg
1,evt_001763,14,4,210,0,61.0,11,0.21129404170392152,0.1794945672154425,-1.5197755905567938,-0.2142857142857143,0.0714285714285714,-0.565019567474925,-0.4838677033159181,2029,V2H-local-real,True,real_eeg
1,evt_001764,14,4,1208,1,62.0,12,2.240383677023011,0.193455750743548,-1.427709953855201,-0.07142857142857145,0.3571428571428571,-0.18275008293484052,1.5236691405593399,2029,V2H-local-real,True,real_eeg
1,evt_001765,14,4,211,0,63.0,13,-0.06030079284919676,0.1450036913156509,-1.7743379521533356,-0.35714285714285715,-0.2142857142857143,-1.6219983299878769,-0.7525776841275087,2029,V2H-local-real,True,real_eeg
1,evt_001766,14,4,222,0,64.0,14,0.08256792440676164,0.2163125276565551,-1.2872860594102844,0.2142857142857143,-0.07142857142857145,0.4003096956072737,-0.611226504398364,2029,V2H-local-real,True,real_eeg
1,evt_001767,14,5,1209,1,65.0,1,2.4259328021064723,0.2841216872135798,-0.9241075758121947,0.16666666666666663,0.33333333333333337,0.5713718415046573,1.0307961575965685,2029,V2H-local-real,True,real_eeg
1,evt_001768,14,5,1210,1,66.0,2,0.6480866857054242,0.186787391702334,-1.471021558904467,-0.33333333333333337,-0.33333333333333337,-1.555417134404348,-1.6927137985246834,2029,V2H-local-real,True,real_eeg
1,evt_001769,14,5,1211,1,67.0,3,2.332070145491345,0.3254698465267817,-0.7287465596165162,0.33333333333333337,0.16666666666666663,1.3310738575660204,0.887006502552193,2029,V2H-local-real,True,real_eeg
1,evt_001770,14,5,1212,1,68.0,4,1.914978019940396,0.2694329023361206,-0.9975016902414184,0.0,0.0,0.2859635354633364,0.2480566260255707,2029,V2H-local-real,True,real_eeg
1,evt_001771,14,5,1213,0,69.0,5,1.4441934817543225,0.2255143150687217,-1.2338155383195755,-0.16666666666666669,-0.16666666666666669,-0.6329921001296662,-0.47314548764964925,2029,V2H-local-real,True,real_eeg
1,evt_001895,15,4,212,0,76.0,10,-4.87618945339491,0.1684352854887644,-1.5967575106006233,-0.375,-0.4375,-1.4003024024857753,-1.7007300080284693,2029,V2H-local-real,True,real_eeg
1,evt_001896,15,4,203,0,77.0,11,-4.298466495547772,0.2589798867702484,-1.0512773668613726,-0.0625,-0.375,-0.07471555428073386,-1.358158889273219,2029,V2H-local-real,True,real_eeg
1,evt_001897,15,4,1285,0,78.0,12,-2.0889947123928723,0.4453522463639577,-0.21946770021292367,0.4375,0.0625,1.9466888304150423,-0.048013238433768084,2029,V2H-local-real,True,real_eeg
1,evt_001898,15,4,211,1,79.0,13,-4.05856876917358,0.1825166990359624,-1.4993888052040192,-0.3125,-0.3125,-1.1636839356508253,-1.2159072591543538,2029,V2H-local-real,True,real_eeg
1,evt_001899,15,4,226,0,80.0,14,-3.6171794065417204,0.154720311363538,-1.6980485209250964,-0.4375,-0.25,-1.646452574345571,-0.9541775741736309,2029,V2H-local-real,True,real_eeg
1,evt_001900,15,4,218,0,81.0,15,-2.8539739083485154,0.1998840669790903,-1.3870191000719967,-0.25,-0.1875,-0.8906111117005348,-0.5016212791451358,2029,V2H-local-real,True,real_eeg
1,evt_001901,15,4,221,0,82.0,16,-2.425422330146394,0.276282067100207,-0.96297939493547,0.125,-0.0625,0.1398598645526689,-0.24750398711971888,2029,V2H-local-real,True,real_eeg
1,evt_001902,15,4,1286,1,83.0,17,-0.6476166210531957,0.2436206887165705,-1.132930523575319,-0.125,0.125,-0.27314321823282905,0.8066775758962897,2029,V2H-local-real,True,real_eeg
1,evt_001903,15,4,1287,0,84.0,18,-0.6388256938237244,0.3971390624841054,-0.41740004972499556,0.375,0.1875,1.4656877850810317,0.8118903127885854,2029,V2H-local-real,True,real_eeg
1,evt_001904,15,4,1288,1,85.0,19,-0.48021949972646105,0.3042809963226318,-0.8269942439798121,0.1875,0.3125,0.4703212566435328,0.9059386808089338,2029,V2H-local-real,True,real_eeg
1,evt_001905,15,4,205,1,86.0,20,-2.5087710187164687,0.2375969588756561,-1.1658995531532683,-0.1875,-0.125,-0.3532621969128366,-0.29692707668609947,2029,V2H-local-real,True,real_eeg
1,evt_001906,15,4,222,0,87.0,21,-2.121821183377369,0.2656318694353103,-1.0168990424162936,0.0,0.0,0.008828192032984638,-0.06747827913744958,2029,V2H-local-real,True,real_eeg
1,evt_001907,15,4,1289,1,88.0,22,0.7437132037031464,0.3747731546560923,-0.5117936144204643,0.3125,0.4375,1.2362992924811653,1.6316913790528529,2029,V2H-local-real,True,real_eeg
1,evt_001908,15,4,1290,1,89.0,23,0.37768901160250756,0.2662226458390553,-1.0138726772811952,0.0625,0.375,0.016182648225381475,1.4146508144080605,2029,V2H-local-real,True,real_eeg
1,evt_001909,15,4,1291,1,90.0,24,-0.625707755143404,0.3084768851598103,-0.8072496636570387,0.25,0.25,0.5183031241772992,0.8196688281971234,2029,V2H-local-real,True,real_eeg
1,evt_002024,16,2,1408,0,53.0,14,8.59007640391538,0.3433113743861516,-0.6485721401143307,0.0,0.0,0.19198636647326925,0.18058224030104675,2029,V2H-local-real,True,real_eeg
1,evt_002025,16,2,1409,0,54.0,15,7.757372260818698,0.2578071306149164,-1.0573973915704513,-0.16666666666666669,-0.33333333333333337,-1.0838117975382502,-1.8655470107366203,2029,V2H-local-real,True,real_eeg
1,evt_002026,16,2,1410,0,55.0,16,8.717117036932265,0.4394793212413788,-0.24327546987281343,0.33333333333333337,0.16666666666666663,1.4567730838602897,0.4927478004716916,2029,V2H-local-real,True,real_eeg
1,evt_002027,16,2,1412,1,56.0,17,8.548966059858888,0.2537431269884109,-1.0787474305009663,-0.33333333333333337,-0.16666666666666669,-1.150437673440265,0.07956547679439109,2029,V2H-local-real,True,real_eeg
1,evt_002028,16,2,1413,0,57.0,18,8.969396492381431,0.3722736289103825,-0.5224752112241043,0.16666666666666663,0.33333333333333337,0.5854900206449555,1.112651493169495,2029,V2H-local-real,True,real_eeg
1,evt_002029,16,3,1414,1,58.0,1,7.786301286324177,0.2220053027073541,-1.254018440679768,-0.16666666666666669,0.33333333333333337,-1.0281228156636582,1.238242058865157,2029,V2H-local-real,True,real_eeg
1,evt_002030,16,3,1415,1,59.0,2,7.700066295017907,0.3441727459430694,-0.6447537222676022,0.33333333333333337,0.16666666666666663,1.5724386858491959,0.9581628112143659,2029,V2H-local-real,True,real_eeg
1,evt_002031,16,3,1416,0,60.0,3,6.991684444618494,0.2653757234414418,-1.018212534026116,0.0,-0.33333333333333337,-0.021618181239751157,-1.3425628304767103,2029,V2H-local-real,True,real_eeg
1,evt_002032,16,3,1417,1,61.0,4,7.408111052580943,0.2199998845656712,-1.2656670460256263,-0.33333333333333337,0.0,-1.0778432634317539,0.009932824629980656,2029,V2H-local-real,True,real_eeg
1,evt_002033,16,3,1418,1,62.0,5,7.139100850699638,0.2925384491682052,-0.8830871747457647,0.16666666666666663,-0.16666666666666669,0.5551455744859687,-0.8637748642328018,2029,V2H-local-real,True,real_eeg
1,evt_002144,17,4,212,0,68.0,2,-3.5731225472566006,0.1526199678579965,-1.7141983129801173,-0.43333333333333335,-0.033333333333333326,-1.5695235163364833,-0.47656852497072755,2029,V2H-local-real,True,real_eeg
1,evt_002145,17,4,1474,1,69.0,3,-1.450453477928055,0.2801645994186401,-0.9436452900543979,0.09999999999999998,0.3666666666666667,0.4680369675183075,1.4015124385686988,2029,V2H-local-real,True,real_eeg
1,evt_002146,17,4,1475,1,70.0,4,-1.0395065265225236,0.2911032338937123,-0.8900319510939575,0.16666666666666663,0.43333333333333335,0.609805823941101,1.765107337844933,2029,V2H-local-real,True,real_eeg
1,evt_002147,17,4,204,0,71.0,5,-3.51170083261846,0.1865100810925165,-1.4728482425974527,-0.23333333333333334,0.033333333333333326,-0.9313255577844531,-0.4222242304800502,2029,V2H-local-real,True,real_eeg
1,evt_002148,17,4,221,0,72.0,6,-3.7903732689428993,0.2719013939301173,-0.9849970086694861,0.033333333333333326,-0.09999999999999998,0.3586913089033148,-0.6687861676592813,2029,V2H-local-real,True,real_eeg
1,evt_002149,17,4,205,1,73.0,7,-3.8790731994922165,0.225689465800921,-1.232812990825298,-0.09999999999999998,-0.16666666666666669,-0.296604352115748,-0.7472654998543076,2029,V2H-local-real,True,real_eeg
1,evt_002150,17,4,1476,1,74.0,8,-2.0182458337370273,0.3758612076441447,-0.5071528206449969,0.43333333333333335,0.16666666666666663,1.622246711309718,0.8991449098302919,2029,V2H-local-real,True,real_eeg
1,evt_002151,17,4,1477,0,75.0,9,-2.5450455619005776,0.3019963105519612,-0.8378095879056943,0.23333333333333328,0.09999999999999998,0.7478965463704331,0.43304656442279404,2029,V2H-local-real,True,real_eeg
